Brazil A1,بند واجهة
Brazil live SEFAZ requires: {0},بند واجهة
Browser returns signed_document_json to cloud ERP,ERP — بند واجهة
Budget & cost control,الميزانية وضبط التكلفة
Building Number,بند واجهة
Buy,المشتريات
CAM & recoveries,المصاريف المشتركة والاستردادات
CAM Budget,ميزانية المصاريف المشتركة
Campaign ROI,عائد الحملة
Cancel,إلغاء
cancel,إلغاء
Cancelled,ملغى
Cannot reach signing agent at {0}. {1} Error: {2},بند واجهة
Canonical Hash,بند واجهة
Car Rental,تأجير السيارات
Card Break,قسم
certificate,بند واجهة
"Certificate (PEM body, no headers)",بند واجهة
Certificate / Token Reference,بند واجهة / بند واجهة
Certificate / Token Reference is mandatory for windows_app signer mode.,بند واجهة / بند واجهة
Certificate signing failed: {0},بند واجهة
Certificates (encrypted),بند واجهة
Chart,مخطط
Chart of Accounts,دليل الحسابات
City,المدينة
CL,CL
Clearance Status,بند واجهة
Cleared,بند واجهة
clearedInvoice missing from ZATCA clearance response.,ZATCA — بند واجهة
Client ID,العميل المعرّف
Client Secret,بند واجهة
Closed,مغلق
Cloud ERP builds unsigned ETA JSON,ERP ETA JSON — بند واجهة
Cloud ERP sends the signed document to ETA,ERP ETA — بند واجهة
CN,CN
cnpj (or Branch Tax Registration Number),بند واجهة
CO,CO
Colombia DIAN,بند واجهة
Colombia DIAN error ({0}): {1},بند واجهة
Colombia DIAN sandbox OK (mock).,بند واجهة
Commission Accrual,استحقاق العمولات
Commission Schedule,جدول العمولات
Company,الشركة
Company is mandatory for e-invoice submission.,بند واجهة
Company is required for ZATCA.,الشركة is مطلوب لـ ZATCA.
company with ZATCA Company Settings or csid_reference is required for Phase 2.,ZATCA — بند واجهة
Complete A1 + SEFAZ settings before live NF-e.,بند واجهة
Complete Branch → Country Tax tab fields.,بند واجهة
Complete configuration before live submission.,بند واجهة
Complete GSP configuration before live IRN generation.,بند واجهة
Complete UAE ASP / Peppol settings before live submit.,UAE — بند واجهة / بند واجهة
Complete ZATCA branch settings before testing.,ZATCA — بند واجهة
Completed,مكتمل
Compliance,امتثال
Compliance checks complete,اكتملت فحوصات الامتثال
Compliance CSID Secret,CSID — بند واجهة
Compliance CSID Token,CSID — بند واجهة
Compliance CSID token/secret missing.,CSID — بند واجهة
Compliance Exceptions,استثناءات الامتثال
Compliance Exceptions (IFRS),استثناءات الامتثال (IFRS)
Compliance Exceptions (Tax),استثناءات الامتثال (ضريبي)
Compliance Exceptions Dashboard,لوحة استثناءات الامتثال
Compliance Reports,تقارير الامتثال
Compliance Request ID,ID — بند واجهة
Compliance validation,بند واجهة
Compliance validation incomplete: {0},بند واجهة
Configuration,بند واجهة
Configuration JSON,JSON — بند واجهة
Configuration JSON must be an object.,يجب أن JSON — بند واجهة بند واجهة.
Configuration JSON must be valid.,يجب أن JSON — بند واجهة be صالح.
Construction,المقاولات
Construction & Engineering,المقاولات والهندسة
Consumer Finance,التمويل الاستهلاكي
Core ERP,ERP الأساسي
Cost Center,مركز التكلفة
Country,الدولة
Country Code,الدولة الرمز
Country Tax,بند واجهة
Country Tax Settings,إعدادات بند واجهة
Country Tax Settings Register,سجل إعدادات بند واجهة
Country Tax Submission Log,بند واجهة
Country Tax Submission Log Register,سجل بند واجهة
Country {0} is integration tier «{1}» — not government-certified for live use yet.,بند واجهة — بند واجهة
Country {0} is not configured for tax testing.,بند واجهة
Country {0} is not supported by the tax plugin console.,بند واجهة
Create,إنشاء
Create or review your first **Country Tax Settings** record from this workspace.,أنشئ أو راجع أول سجل **إعدادات بند واجهة** من مساحة العمل هذه.
Create or review your first **ZATCA Company Settings** record from this workspace.,أنشئ أو راجع أول سجل **إعدادات ZATCA الشركة** من مساحة العمل هذه.
Create or review your first **ZATCA Submission Log** record from this workspace.,أنشئ أو راجع أول سجل **ZATCA — بند واجهة** من مساحة العمل هذه.
Credentials,بند واجهة
Credit Engine,محرك الائتمان
Credit Risk,مخاطر الائتمان
credit_note,بند واجهة
CRM,إدارة العملاء
Cross-module operations,عمليات متكاملة
CSD private key (csd_private_key_pem) is required.,بند واجهة
csd_certificate_pem (SAT .cer as PEM),بند واجهة
csd_private_key_pem in Configuration JSON,JSON — بند واجهة
CSR (PEM),بند واجهة
CSR / Invoice profile,بند واجهة / فاتورة الملف الشخصي
CSR Common Name (EGS unit),بند واجهة
CSR Invoice Type,بند واجهة
CSR Location Address,بند واجهة
Currency,العملة
Custom Documents,المستندات المخصصة
Customer,العميل
Customer is required for B2B e-invoice submission.,بند واجهة
Customization ID (override),ID — بند واجهة
Dashboard,لوحة معلومات
dateTimeIssued is required.,بند واجهة
DE,DE
Default adapter is mandatory when e-invoice policy is enforced.,بند واجهة
Default E-Invoice Adapter,بند واجهة
Default Peppol Receiver ID,ID — بند واجهة
Default Signer Mode,بند واجهة
Delete,حذف
Design & quantities (BOQ),التصميم والكميات (جدول الكميات)
Desk,المكتب
Details,التفاصيل
Development Budget,ميزانية التطوير
Development Project,مشروع تطوير
Development Project Register,سجل مشاريع التطوير
Development project register,سجل مشاريع التطوير
DIAN,بند واجهة
DIAN CUFE UAT ready.,بند واجهة
DIAN signing requires lxml.,يتطلب بند واجهة بند واجهة.
dian_base_url,بند واجهة
DigestValue not found in signed XML.,XML — بند واجهة
District,بند واجهة
DK,DK
Document failed ETA validation; review mapped fields.,ETA — بند واجهة
Document is not a valid ETA e-Invoice JSON.,ETA JSON — بند واجهة
Document Type,مستند النوع
Documents & Integration,المستندات والتكامل
download,بند واجهة
Draft,مسودة
E Invoice Submission,بند واجهة
E Invoice Submission Register,سجل بند واجهة
E Invoice Submission {0} not found.,بند واجهة
E-Invoice,الفاتورة الإلكترونية
E-Invoice auto-send failed,بند واجهة
E-Invoice batch auto-send,بند واجهة
E-Invoice is enabled.,E - فاتورة is مفعّل .
E-Invoice is not enabled on Branch {0}. Enable it under Branch → Egypt ETA.,ETA — بند واجهة
E-Invoice is not enabled on branch {0}. Enable it under Branch → Egypt ETA.,ETA — بند واجهة
E-Invoice is not enabled on this branch.,بند واجهة
E-Invoice must reference Sales Invoice.,يجب أن الفاتورة الإلكترونية بند واجهة.
E-Invoice RIN required on Branch.,بند واجهة
E-Invoice Signing,بند واجهة
E-Invoice: Certificate / Token Reference is required.,بند واجهة / بند واجهة
E-Invoice: Client ID and Client Secret are required.,ID — بند واجهة
E-Invoice: re-enter Client Secret and save (masked value cannot be used for ETA).,ETA — بند واجهة
E-Invoice: Signing Agent URL is required.,URL — بند واجهة
E-Invoice: Taxpayer RIN is required.,بند واجهة
E-Invoice: Windows Signer Command is required for USB mode.,Windows — بند واجهة
E-Receipt,الإيصال الإلكتروني
E-Receipt (POS),E الإيصال (نقطة البيع)
"E-Receipt API URL must be production ({0}), not preprod.",يجب أن E الإيصال API URL بند واجهة.
E-Receipt does not use USB signing.,بند واجهة
E-Receipt is not enabled on Branch {0}. Enable it under Branch → Egypt ETA.,ETA — بند واجهة
E-Receipt is not enabled on branch {0}. Enable it under Branch → Egypt ETA.,ETA — بند واجهة
E-Receipt must reference POS Invoice/Sales Invoice.,يجب أن الإيصال الإلكتروني POS — بند واجهة.
E-Receipt payload cannot use e-Invoice signing. Use the E-Receipt path only.,بند واجهة
E-Receipt: Activity Code is required.,E الإيصال: النشاط الرمز is مطلوب.
E-Receipt: Client ID and Client Secret are required.,ID — بند واجهة
E-Receipt: POS Device Serial is required.,POS — بند واجهة
E-Receipt: re-enter Client Secret and save (masked value cannot be used for ETA).,ETA — بند واجهة
E-Receipt: Taxpayer RIN is required.,بند واجهة
E.g. 0235:100000000000003 (EAS:TIN). Built automatically from TRN if left empty.,بند واجهة
EC Private Key (PEM),بند واجهة
Edit,تعديل
Education,التعليم
EGS Serial Number,بند واجهة
EGS serial number,بند واجهة
"Egypt e-Receipt must be sent from ETA E-Receipt Console, not the tax hub.",يجب أن بند واجهة ETA — بند واجهة.
Egypt ETA,ETA — بند واجهة
einvoice_eta,بند واجهة
einvoice_stub,بند واجهة
einvoice_zatca,بند واجهة
Empty XML for {0}.,XML — بند واجهة
Enable e-invoice on Branch → Country Tax tab ({0}).,بند واجهة
Enable e-invoice on Branch → Country Tax tab for {0} ({1}).,بند واجهة
Enable e-invoice on Branch → {0} tab.,بند واجهة
Enable E-Invoice on the Country Tax tab below.,بند واجهة
Enable Egypt ETA (e-Invoice or E-Receipt) on this branch.,ETA — بند واجهة
Enable Live Production when using production API environment.,API — بند واجهة
Enable ZATCA E-Invoicing,ZATCA — بند واجهة
Enable ZATCA on Branch → Saudi ZATCA tab for branch {0}.,ZATCA ZATCA — بند واجهة
"Enable ZATCA on Branch → Saudi ZATCA tab, or ZATCA Company Settings for {0}.",ZATCA ZATCA ZATCA — بند واجهة
Enable ZATCA on Branch → Saudi ZATCA tab.,ZATCA ZATCA — بند واجهة
Enable ZATCA on the Saudi ZATCA tab below.,ZATCA ZATCA — بند واجهة
Enable ZATCA on the Saudi ZATCA tab.,ZATCA ZATCA — بند واجهة
Enabled,مفعّل
Endpoint reachable ({0}). {1},بند واجهة
Engineering Consulting,الاستشارات الهندسية
Ensure epass2003_agent is reachable at {0}.,بند واجهة
Environment,البيئة
ERP runs on {0}. Open ERP on the Windows PC with the token; agent uses sign_session to fetch PIN.,ERP ERP Windows PIN — بند واجهة
ERP server OS: {0},ERP — بند واجهة
ERP/branch settings OK. Run «Test cloud ↔ PC signing» on the Windows PC with the USB token (not this server test).,ERP Windows — بند واجهة
Erpgenex Property Mgmt,إدارة العقارات
Erpgenex Realestate Dev,التطوير العقاري
Erpgenex Realestate Sales,التسويق العقاري
ERPGENEX — Core ERP,ERPGENEX — ERP الأساسي
ERPGENEX — Dashboard,ERPGENEX — لوحة المعلومات
Error,خطأ
ES,ES
Escalation Rule,قاعدة تصعيد الإيجار
ETA,ETA
ETA Activity Code,ETA النشاط الرمز
ETA Auth,ETA — بند واجهة
ETA authentication failed.,ETA — بند واجهة
ETA authentication successful.,ETA — بند واجهة
ETA Base URL,ETA URL — بند واجهة
ETA Base URL is mandatory for ETA adapter.,ETA URL ETA — بند واجهة
ETA Branch Code,ETA الفرع الرمز
ETA Client ID,ETA العميل المعرّف
ETA Client ID and Secret are mandatory for ETA adapter.,ETA ID ETA — بند واجهة
ETA Client Secret,ETA — بند واجهة
ETA client_id and client_secret are required.,ETA — بند واجهة
ETA Company Trade Name,ETA — بند واجهة
ETA e-Invoice authentication failed.,ETA — بند واجهة
ETA e-Invoice authentication successful.,ETA — بند واجهة
ETA E-Invoice Console,ETA — بند واجهة
ETA E-Invoice Review Queue,ETA E فاتورة مراجعة الانتظار
ETA E-Receipt Console,ETA — بند واجهة
ETA E-Receipt Review Queue,ETA E الإيصال مراجعة الانتظار
ETA Environment,ETA البيئة
ETA Error Code,ETA خطأ الرمز
ETA error {0},ETA خطأ { 0 }
"ETA operation must be submit, cancel, or download.",يجب أن ETA — بند واجهة بند واجهة.
ETA POS Device Serial,ETA POS — بند واجهة
ETA POS OS Version,ETA نقطة البيع OS إصدار
ETA production authentication successful.,ETA — بند واجهة
ETA Receipt,ETA الإيصال
ETA rejected the request; check registration and environment.,ETA — بند واجهة
ETA request blocked (firewall/WAF).,ETA — بند واجهة
ETA request blocked (firewall/WAF). Try again from an allowed network.,ETA — بند واجهة
ETA request failed.,ETA — بند واجهة
ETA signer_mode must be remote or windows_app.,يجب أن ETA — بند واجهة بند واجهة.
"ETA supports document_type values: invoice, receipt, credit_note.",ETA — بند واجهة
ETA token exchange failed ({0}): {1}{2},ETA — بند واجهة
ETA token request failed: {0},ETA — بند واجهة
ETA token response missing access_token.,ETA — بند واجهة
Event,حدث
Executive Dashboard,لوحة المدير التنفيذية
Explore this workspace,استكشف مساحة العمل
External Reference,بند واجهة
Extra Payload (JSON),JSON — بند واجهة
Extra Payload must be a JSON object.,يجب أن بند واجهة JSON — بند واجهة.
Extra Payload must be valid JSON.,يجب أن بند واجهة be صالح JSON.
Factoring,التخصيم
Failed,فشل
fatturapa_private_key_pem,بند واجهة
FI,FI
Field PWA,تطبيق الميدان
Filters,المرشحات
Finance Control Exceptions,استثناءات الضوابط المالية
Finance Control Violations,مخالفات الضوابط المالية
Finance Controls,الضوابط المالية
Finance Engine,محرك التمويل
Finance Group,المجموعة المالية
Finance SoD Blocks,حظر فصل المهام (SoD)
Finance Workcenter,مركز عمل المالية
Fix failed checks and Save Branch.,بند واجهة
Fixed Assets,الأصول الثابتة
Floor,بند واجهة
"For live production, enable Live Production and API credentials.",API — بند واجهة
Form,نموذج
FR,FR
France PDP,بند واجهة
France PDP error ({0}): {1},بند واجهة
France PDP sandbox OK (mock).,بند واجهة
frappe,بند واجهة
Further,المزيد
gateway_base_url,بند واجهة
General Ledger,دفتر الأستاذ العام
Generate CSR / onboarding certificate on the ZATCA tab.,بند واجهة / ZATCA — بند واجهة
Germany XRechnung,بند واجهة
Germany XRechnung error ({0}): {1},بند واجهة
Germany XRechnung sandbox OK (mock).,بند واجهة
Get started with Country Tax Settings,إعدادات بند واجهة
Get started with ZATCA Company Settings,إعدادات ZATCA — بند واجهة
Get started with ZATCA Submission Log,ZATCA — بند واجهة
GL Account,حساب GL
Global Defaults,الإعدادات العامة
Governance,الحوكمة
Governance Overview,نظرة عامة على الحوكمة
Governate,بند واجهة
GSP endpoint reachable ({0}). Ready for IRN UAT.,بند واجهة
gsp_base_url or API Base URL,API URL — بند واجهة
"gsp_client_id + client_secret, or asp_api_key",بند واجهة
GST IRN JSON for {0} missing required key: {1},JSON — بند واجهة
GST IRN payload must be a JSON object.,يجب أن بند واجهة JSON — بند واجهة.
gstin (or Branch Tax Registration Number),بند واجهة
Guest,زائر
Handover & defects (snagging),التسليم والعيوب
Handover Package,حزمة التسليم
header.dateTimeIssued is required.,بند واجهة
Healthcare,الرعاية الصحية
Help,مساعدة
Home,الرئيسية
HR,الموارد البشرية
http://127.0.0.1:5002 on this PC. Start epass2003_agent.py with USB token inserted.,بند واجهة
HTTPS cloud ERP — PIN travels in browser→agent payload (no agent callback to ERP).,HTTPS ERP — بند واجهة — PIN ERP — بند واجهة
ICV Counter,بند واجهة
ID,المعرّف
Idempotency Key,بند واجهة
IFRS 16 Liability,التزام الإيجار IFRS 16
IN,IN
In Progress,قيد التنفيذ
India GSP,بند واجهة
India GSP error ({0}): {1},بند واجهة
India GSP sandbox OK (mock IRN).,بند واجهة
India GST,بند واجهة
India live GSP requires: {0},بند واجهة
India Phase 1 output must be valid GST JSON.,يجب أن بند واجهة JSON — بند واجهة.
Industry / Business Category,بند واجهة / بند واجهة
Industry Solutions,حلول القطاعات
Insights,رؤى وتحليلات
Install cryptography: pip install cryptography,بند واجهة
Integration,تكامل
Integration Message,تكامل رسالة
internalID is required for ETA invoice.,ETA — بند واجهة
International e-Invoice,بند واجهة
International Tax Console,بند واجهة
Invalid dateTimeIssued format.,بند واجهة
Invalid document signature; check e-seal / signer.,بند واجهة / بند واجهة
Invalid GST JSON for {0}: {1},JSON — بند واجهة
Invalid GST JSON: {0},JSON — بند واجهة
Invalid invoice document.,بند واجهة
Invalid signed_document_json from signing agent.,بند واجهة
Inventory & development context,المخزون وسياق التطوير
Inventory KPI Dashboard,لوحة مؤشرات المخزون
Inventory KPIs,مؤشرات المخزون
Inventory Low Stock Items,أصناف منخفضة المخزون
Inventory Reorder Needed,أصناف تحتاج إعادة طلب
Inventory Stock Items,أصناف المخزون
Invoice accepted by ETA.,فاتورة مقبول by ETA .
Invoice chain (PIH / ICV),بند واجهة / بند واجهة
Invoice dateTimeIssued must be within one hour of current UTC time.,يجب أن بند واجهة بند واجهة.
Invoice Hash,بند واجهة
Invoice is not signed yet.,بند واجهة
Invoice must contain at least one line.,يجب أن فاتورة بند واجهة.
Invoice rejected by ETA.,فاتورة مرفوض by ETA.
Invoice rejected.,فاتورة مرفوض.
Invoice signature must use signatureType (not type).,يجب أن فاتورة التوقيع بند واجهة.
"Invoice totals mismatch: net + tax = {0}, total = {1}.",بند واجهة
Invoice Type Code,فاتورة النوع الرمز
IT,IT
Italy SDI,بند واجهة
Italy SDI error ({0}): {1},بند واجهة
Italy SDI sandbox OK (mock).,بند واجهة
Item,الصنف
JO,JO
JoFotara,بند واجهة
JoFotara error ({0}): {1},بند واجهة
JoFotara ready for ISTD UAT.,بند واجهة
JoFotara sandbox OK (mock).,بند واجهة
jofotara_base_url,بند واجهة
Journal Entry,قيد يومية
JP,JP
"JSON object merged into the adapter payload (e.g. taxpayer_rin, signer_mode, csid_reference, authority_uuid, phase).",JSON — بند واجهة
Jump to the **ETA E-Invoice Console** page.,انتقل إلى صفحة **ETA — بند واجهة**.
Jump to the **ETA E-Receipt Console** page.,انتقل إلى صفحة **ETA — بند واجهة**.
Jump to the **Executive Dashboard** page.,انتقل إلى صفحة **لوحة المدير التنفيذية**.
Jump to the **International Tax Console** page.,انتقل إلى صفحة **بند واجهة**.
Jump to the **ZATCA Console** page.,انتقل إلى صفحة **ZATCA — بند واجهة**.
KE,KE
Key Rotation Date,بند واجهة
KoSIT / XRechnung UAT ready.,بند واجهة / بند واجهة
KR,KR
KSeF,بند واجهة
KSeF error ({0}): {1},بند واجهة
KSeF ready for FA(2) UAT.,بند واجهة
KSeF sandbox OK (mock).,بند واجهة
KSeF signing requires lxml.,يتطلب بند واجهة بند واجهة.
ksef token (asp_api_key) or ksef_private_key_pem,بند واجهة
ksef token or ksef_private_key_pem,بند واجهة
KSeF XML must contain FA root.,يجب أن XML — بند واجهة بند واجهة.
ksef_base_url,بند واجهة
KW,KW
LAN ERP — agent may fetch PIN via sign_session from ERP.,LAN ERP — PIN ERP — بند واجهة
Land & project charter,الأرض وميثاق المشروع
Land Parcel,قطعة أرض
Landmark,بند واجهة
Language,اللغة
Last Month,الشهر الماضي
Last Week,الأسبوع الماضي
Lead acquisition & qualification,اكتساب العملاء وتأهيلهم
Leasing & occupancy (IFRS 16 / IPSAS rent),التأجير والإشغال (IFRS 16 / IPSAS)
Leasing Finance,التمويل التأجيري
Leasing Mandate,تفويض تأجير
leitweg_id,بند واجهة
Line {0}: T1 amount {1} does not match net × rate ({2}).,بند واجهة
Line {0}: T1 tax amount {1} does not match netSale × rate ({2}).,بند واجهة
Line {0}: total must equal netSale + T1 amount.,يجب أن بند واجهة بند واجهة.
Line {0}: total must equal netTotal + T1 tax.,يجب أن بند واجهة بند واجهة.
List,قائمة
Live Production,بند واجهة
Live production requires: {0},بند واجهة
Local agent at 127.0.0.1 signs with the USB token,بند واجهة
Login,تسجيل الدخول
Logout,تسجيل الخروج
Maintenance — service requests,الصيانة — طلبات الخدمة
Malformed XML for {0}: {1},XML — بند واجهة
Management Agreement,اتفاقية إدارة
Manual,يدوي
Manufacturing,التصنيع
Menu,القائمة
Mexico CSD,بند واجهة
Mexico CSD signing requires: pip install cryptography lxml,بند واجهة
Mexico live production requires csd_certificate_pem in Configuration JSON.,يتطلب بند واجهة JSON — بند واجهة.
Mexico live production requires csd_private_key_pem in Configuration JSON.,يتطلب بند واجهة JSON — بند واجهة.
Mexico live production requires pac_base_url in Configuration JSON or API Base URL.,يتطلب بند واجهة JSON API URL — بند واجهة.
Mexico PAC,بند واجهة
Mexico PAC error ({0}): {1},بند واجهة
Mexico PAC sandbox OK (mock timbrado).,بند واجهة
Missing: {0},مفقود : { 0 }
Mortgage Finance,التمويل العقاري
MX,MX
My work,عملي
Name,الاسم
New,جديد
nif,بند واجهة
nip,بند واجهة
nit,بند واجهة
NL,NL
NO,NO
No branch found for company {0}. Configure Branch → Egypt ETA.,ETA — بند واجهة
No Invoice/LatamTaxInvoice to sign.,بند واجهة
No tax dispatch handler for country {0} (provider {1}).,بند واجهة
No tax provider registered for country {0}.,بند واجهة
None,لا شيء
Not an E-Invoice submission.,بند واجهة
Not an E-Receipt submission.,بند واجهة
Not tested from Linux server (127.0.0.1 is on your PC). Use Branch → Test cloud ↔ PC signing in Chrome on Windows.,Linux Windows — بند واجهة
Notifications,الإشعارات
Number Card,بطاقة رقمية
Occupancy,الإشغال
OM,OM
Omnexa Accounting Settings,إعدادات محاسبة Omnexa
Omnexa Einvoice Document Summary,ملخص Omnexa — بند واجهة
Omnexa Marketplace Settings,إعدادات سوق Omnexa
Omnexa Purchase Settings,إعدادات مشتريات Omnexa
Omnexa Sales Settings,إعدادات مبيعات Omnexa
Omnexa Settings,إعدادات Omnexa
Omnexa Stock Settings,إعدادات مخزون Omnexa
Only Draft/Failed submission can be signed.,بند واجهة
Only Sales Invoice and POS Invoice are supported.,POS — بند واجهة
Only submissions in Draft can be dispatched.,بند واجهة
Open,مفتوح
Open Egypt ETA tab → enable e-Invoice and/or E-Receipt.,ETA — بند واجهة
Open ETA E-Invoice Console,ETA — بند واجهة
Open ETA E-Receipt Console,ETA — بند واجهة
Open Executive Dashboard,لوحة بند واجهة
Open International Tax Console,بند واجهة
Open report Compliance Exceptions Dashboard,فتح تقرير لوحة استثناءات الامتثال
Open ZATCA Console,ZATCA — بند واجهة
Operating Scenarios,سيناريوهات التشغيل
Operation,بند واجهة
Operational Risk,المخاطر التشغيلية
"Optional external signer command. If empty, built-in fallback signer will be used.",بند واجهة
Optional for mock: add A1 PEMs before homologação UAT.,بند واجهة
Optional for mock: add CSD PEMs before SAT UAT.,بند واجهة
Optional for mock: ASP URL + signing key before accredited ASP UAT.,URL — بند واجهة
Optional for mock: complete API URL and credentials before authority UAT.,API URL — بند واجهة
Optional for mock: complete GSP URL and credentials before NIC UAT.,URL — بند واجهة
"Optional ISO 3166-1 alpha-2 code (e.g. EG, SA).",ISO — بند واجهة
Organization,بند واجهة
Organization name,بند واجهة
Organization Name (AR),AR — بند واجهة
Organization Name (EN),بند واجهة
Organization Unit (EGS branch),بند واجهة
os,os
Other,أخرى
Overdue,متأخر
Overview,نظرة عامة
Owner reporting & trust accounting,تقارير الملاك والحسابات الائتمانية
Owner Statement,كشف حساب المالك
PAC URL configured; complete CSD before live timbrado.,URL — بند واجهة
PAC URL reachable ({0}). CSD keys present — ready for timbrado UAT.,URL — بند واجهة — بند واجهة
pac_base_url or API Base URL,API URL — بند واجهة
partita_iva,بند واجهة
Pass branch=BRANCH_NAME for server-side test.,بند واجهة
Payload,بند واجهة
Payment Entry,سند قبض/صرف
Payment Plan Item,بند خطة السداد
PDP / Factur-X UAT ready.,بند واجهة / بند واجهة
pdp_base_url,بند واجهة
PE,PE
Pending,قيد الانتظار
Peppol Sender Participant ID,ID — بند واجهة
peppol_sender_id or uae_peppol_sender_id,بند واجهة
Permit Milestone,معلم التصريح
Phase,بند واجهة
Phase 1,بند واجهة
Phase 2,بند واجهة
Phase 2 requires Production CSID. Complete onboarding first.,يتطلب بند واجهة CSID — بند واجهة.
phase1,بند واجهة
phase2,بند واجهة
PL,PL
Platform & Administration,المنصة والإدارة
PMC Lease Liability Schedule,جدول التزام الإيجار IFRS 16
PMC Leasing Mandate,تفويض تأجير
PMC Management Agreement,اتفاقية إدارة
PMC Management Fee Summary,ملخص رسوم الإدارة
PMC Occupancy Summary,ملخص الإشغال
PMC Owner Statement,كشف حساب المالك
PMC Owner Statement Register,سجل كشوف الملاك
PMC Property,عقار
PMC Property Unit,وحدة عقارية
PMC Rent Aging,أعمار الإيجارات
PMC Rent Billing Register,سجل فوترة الإيجار
PMC Rent Roll,سجل الإيجارات
PMC Rental Contract Register,سجل عقود الإيجار
Policy,سياسة
Portal,بوابة
Portfolio & asset registry,المحفظة وسجل الأصول
POS Device Serial is required on Branch {0} (Egypt ETA tab).,POS ETA — بند واجهة
POS Device Serial is required on Branch {0} for e-Receipt authentication.,POS — بند واجهة
POS device serial sent as posserial header to ETA.,POS ETA — بند واجهة
POS Invoice DocType is not installed on this site.,POS — بند واجهة
Postal Code,بريدي الرمز
Posting,ترحيل
preprod,بند واجهة
Previous Invoice Hash (PIH),بند واجهة
Private key PEM is required for XML-DSig.,XML — بند واجهة
prod,بند واجهة
Production,بند واجهة
production,بند واجهة
Production CSID Secret,CSID — بند واجهة
